0.368592				0.394849				1.28333e-013				1e-012				0.0397829				0.00501779				0.0601262				0.13224				0.000136738				1985000
0.368855				0.3909				1.29883e-013				1e-012				0.0393851				0.0047669				0.0606669				0.130582				0.000138075				1995000
0.369075				0.386991				1.3142e-013				1e-012				0.0389912				0.00452855				0.0612062				0.128978				0.000139396				2005000
0.369254				0.383121				1.32944e-013				1e-012				0.0386013				0.00430213				0.0617442				0.127425				0.0001407				2015000
0.369393				0.37929				1.34455e-013				1e-012				0.0382153				0.00408702				0.0622808				0.12592				0.000141988				2025000
0.369492				0.375497				1.35952e-013				1e-012				0.0378331				0.00388267				0.0628161				0.124463				0.00014326				2035000
0.369552				0.371742				1.37435e-013				1e-012				0.0374548				0.00368853				0.06335				0.123051				0.000144514				2045000
0.369574				0.368025				1.38904e-013				1e-012				0.0370802				0.00350411				0.0638826				0.121682				0.000145752				2055000
0.369558				0.364344				1.4036e-013				1e-012				0.0367094				0.0033289				0.0644139				0.120355				0.000146973				2065000
0.369506				0.360701				1.41801e-013				1e-012				0.0363423				0.00316246				0.0649439				0.119068				0.000148177				2075000
0.369418				0.357094				1.43227e-013				1e-012				0.0359789				0.00300433				0.0654725				0.117819				0.000149364				2085000
0.369294				0.353523				1.4464e-013				1e-012				0.0356191				0.00285412				0.0659998				0.116607				0.000150533				2095000
0.369137				0.349988				1.46037e-013				1e-012				0.0352629				0.00271141				0.0665258				0.11543				0.000151686				2105000
0.368945				0.346488				1.4742e-013				1e-012				0.0349103				0.00257584				0.0670504				0.114326				0.000152822				2115000
0.36872				0.343023				1.48788e-013				1e-012				0.0345612				0.00244705				0.0675738				0.113226				0.00015394				2125000
0.368463				0.339592				1.50141e-013				1e-012				0.0342155				0.00232469				0.0680958				0.112159				0.000155042				2135000
0.368175				0.336196				1.51479e-013				1e-012				0.0338734				0.00220846				0.0686166				0.111124				0.000156126				2145000
0.367855				0.332834				1.52802e-013				1e-012				0.0335346				0.00209804				0.069136				0.11012				0.000157192				2155000
0.367504				0.329506				1.54109e-013				1e-012				0.0331993				0.00199313				0.0696542				0.109147				0.000158242				2165000
0.367124				0.326211				1.55401e-013				1e-012				0.0328673				0.00189348				0.070171				0.108202				0.000159274				2175000
0.366715				0.322949				1.56678e-013				1e-012				0.0325386				0.0017988				0.0706866				0.107285				0.000160289				2185000
0.366277				0.319719				1.57939e-013				1e-012				0.0322132				0.00170886				0.0712008				0.106395				0.000161287				2195000
0.365812				0.316522				1.59184e-013				1e-012				0.0318911				0.00162342				0.0717138				0.105532				0.000162268				2205000
0.365319				0.313357				1.60414e-013				1e-012				0.0315722				0.00154225				0.0722255				0.104695				0.000163231				2215000
0.364799				0.310223				1.61628e-013				1e-012				0.0312564				0.00146514				0.072736				0.103883				0.000164177				2225000
0.364253				0.307121				1.62826e-013				1e-012				0.0309439				0.00139188				0.0732451				0.103094				0.000165106				2235000
0.363682				0.30405				1.64008e-013				1e-012				0.0306344				0.00132229				0.073753				0.102329				0.000166017				2245000
0.363085				0.301009				1.65175e-013				1e-012				0.0303281				0.00125617				0.0742596				0.101587				0.000166912				2255000
0.362465				0.297999				1.66325e-013				1e-012				0.0300248				0.00119336				0.0747649				0.100867				0.000167789				2265000
0.36182				0.295019				1.6746e-013				1e-012				0.0297246				0.00113369				0.075269				0.100168				0.00016865				2275000
0.361152				0.292069				1.68578e-013				1e-012				0.0294273				0.00107701				0.0757718				0.0994902				0.000169493				2285000
0.360461				0.289148				1.69681e-013				1e-012				0.029133				0.00102316				0.0762734				0.0988327				0.000170319				2295000
0.359748				0.286256				1.70767e-013				1e-012				0.0288417				0.000972				0.0767737				0.098195				0.000171128				2305000
0.359013				0.283394				1.71837e-013				1e-012				0.0285533				0.0009234				0.0772727				0.0975764				0.000171921				2315000
0.358256				0.28056				1.72891e-013				1e-012				0.0282677				0.00087723				0.0777705				0.0969766				0.000172696				2325000
0.357479				0.277754				1.7393e-013				1e-012				0.0279851				0.000833369				0.0782671				0.0963951				0.000173455				2335000
0.356682				0.274976				1.74952e-013				1e-012				0.0277052				0.0007917				0.0787624				0.0958313				0.000174197				2345000
0.355865				0.272227				1.75957e-013				1e-012				0.0274282				0.000752115				0.0792565				0.0952848				0.000174923				2355000
0.355028				0.269504				1.76947e-013				1e-012				0.0271539				0.000714509				0.0797493				0.0947551				0.000175631				2365000
0.354173				0.266809				1.77921e-013				1e-012				0.0268823				0.000678784				0.0802409				0.0942419				0.000176324				2375000
0.353299				0.264141				1.78879e-013				1e-012				0.0266135				0.000644844				0.0807313				0.0937446				0.000176999				2385000
0.352408				0.2615				1.7982e-013				1e-012				0.0263474				0.000612602				0.0812205				0.0932631				0.000177659				2395000
0.351499				0.258885				1.80746e-013				1e-012				0.0260839				0.000581972				0.0817084				0.0927968				0.000178302				2405000
0.350572				0.256296				1.81655e-013				1e-012				0.025823				0.000552873				0.0821951				0.0923455				0.000178929				2415000
0.34963				0.253733				1.82549e-013				1e-012				0.0255648				0.000525229				0.0826806				0.0919087				0.000179539				2425000
0.348671				0.251195				1.83426e-013				1e-012				0.0253092				0.000498968				0.0831649				0.0914861				0.000180134				2435000
0.347696				0.248683				1.84288e-013				1e-012				0.0250561				0.000474019				0.083648				0.0910774				0.000180712				2445000
0.346706				0.246197				1.85133e-013				1e-012				0.0248055				0.000450319				0.0841298				0.0906824				0.000181275				2455000
0.3457				0.243735				1.85963e-013				1e-012				0.0245574				0.000427803				0.0846105				0.0903006				0.000181822				2465000
0.344681				0.241297				1.86777e-013				1e-012				0.0243119				0.000406412				0.08509				0.0899318				0.000182353				2475000
0.343647				0.238884				1.87575e-013				1e-012				0.0240687				0.000386092				0.0855682				0.0895757				0.000182869				2485000
0.342599				0.236495				1.88357e-013				1e-012				0.023828				0.000366787				0.0860453				0.0892321				0.000183369				2495000
0.341538				0.23413				1.89123e-013				1e-012				0.0235898				0.000348448				0.0865211				0.0889006				0.000183853				2505000
0.340464				0.231789				1.89874e-013				1e-012				0.0233539				0.000331025				0.0869958				0.0885811				0.000184323				2515000
0.339377				0.229471				1.9061e-013				1e-012				0.0231203				0.000314474				0.0874693				0.0882732				0.000184777				2525000
0.338278				0.227176				1.91329e-013				1e-012				0.0228891				0.00029875				0.0879416				0.0879768				0.000185215				2535000
0.337167				0.224905				1.92034e-013				1e-012				0.0226602				0.000283813				0.0884127				0.0876917				0.000185639				2545000
0.336044				0.222656				1.92722e-013				1e-012				0.0224336				0.000269622				0.0888827				0.0874175				0.000186048				2555000
0.33491				0.220429				1.93396e-013				1e-012				0.0222093				0.000256141				0.0893515				0.0871541				0.000186442				2565000
0.333765				0.218225				1.94054e-013				1e-012				0.0219872				0.000243334				0.0898191				0.0869013				0.000186822				2575000
0.33261				0.216042				1.94697e-013				1e-012				0.0217673				0.000231167				0.0902855				0.0866588				0.000187186				2585000
0.331444				0.213882				1.95324e-013				1e-012				0.0215496				0.000219609				0.0907508				0.0864266				0.000187537				2595000
0.330268				0.211743				1.95937e-013				1e-012				0.0213341				0.000208628				0.0912149				0.0862044				0.000187873				2605000
0.329083				0.209626				1.96534e-013				1e-012				0.0211208				0.000198197				0.0916778				0.085992				0.000188194				2615000
0.327888				0.207529				1.97117e-013				1e-012				0.0209096				0.000188287				0.0921396				0.0857893				0.000188502				2625000
0.326685				0.205454				1.97684e-013				1e-012				0.0207005				0.000178873				0.0926003				0.085596				0.000188795				2635000
0.325472				0.203399				1.98237e-013				1e-012				0.0204935				0.000169929				0.0930597				0.085412				0.000189074				2645000
0.324251				0.201365				1.98775e-013				1e-012				0.0202885				0.000161433				0.0935181				0.0852373				0.00018934				2655000
0.323022				0.199352				1.99298e-013				1e-012				0.0200856				0.000153361				0.0939753				0.0850714				0.000189592				2665000
0.321786				0.197358				1.99807e-013				1e-012				0.0198848				0.000145693				0.0944313				0.0849146				0.00018983				2675000
0.320541				0.195385				2.00301e-013				1e-012				0.0196859				0.000138408				0.0948862				0.0847663				0.000190055				2685000
0.31929				0.193431				2.00781e-013				1e-012				0.0194891				0.000131488				0.09534				0.0846267				0.000190267				2695000
0.318031				0.191496				2.01247e-013				1e-012				0.0192942				0.000124913				0.0957926				0.0844956				0.000190465				2705000
0.316766				0.189581				2.01698e-013				1e-012				0.0191012				0.000118668				0.0962441				0.0843728				0.00019065				2715000
0.315494				0.187686				2.02135e-013				1e-012				0.0189102				0.000112734				0.0966945				0.0842581				0.000190822				2725000
0.314215				0.185809				2.02558e-013				1e-012				0.0187211				0.000107098				0.0971437				0.0841516				0.000190981				2735000
0.312931				0.183951				2.02967e-013				1e-012				0.0185339				0.000101743				0.0975919				0.084053				0.000191128				2745000
0.311641				0.182111				2.03362e-013				1e-012				0.0183486				9.66555e-005				0.0980389				0.0839623				0.000191262				2755000
0.310346				0.18029				2.03743e-013				1e-012				0.0181651				9.18227e-005				0.0984848				0.0838793				0.000191383				2765000
0.309045				0.178487				2.04111e-013				1e-012				0.0179834				8.72316e-005				0.0989295				0.083804				0.000191492				2775000
0.30774				0.176702				2.04465e-013				1e-012				0.0178036				8.287e-005				0.0993732				0.0837362				0.000191589				2785000
0.306429				0.174935				2.04805e-013				1e-012				0.0176255				7.87265e-005				0.0998157				0.0836757				0.000191673				2795000
